ID,POS,Name,ORG,Lev,Age,T,OVR,POT,LEA,AD,WE,INT,Prone,STU,CON,PBABIP,HRR,STU vL,CON vL,PBABIP vL,HRR vL,STU vR,CON vR,PBABIP vR,HRR vR,STU P,CON P,PBABIP P,HRR P,PIT,STM,HLD,BF,1B,2B,3B,HR,BB,IBB,K,HP,SH,SF,CI,SB,CS
40000,RP,DIEGO BUTANDA,TB,MLB,25,L,44,44,N,L,L,L,Durable,55,45,55,40,55,45,55,40,55,45,55,40,55,45,55,40,5,50,80,369,40,15,1,21,39,6,88,2,,2,0,7,1
26257,SP,FU-ZHI CHUANG,SD,MLB,23,L,44,44,H,H,N,N,Normal,40,45,45,50,40,45,45,50,40,45,45,50,45,50,45,50,3,45,65,270,47,13,0,7,26,0,49,0,,2,0,11,4
31635,RP,KELVIN DEAR,LAD,MLB,25,R,44,44,N,N,H,N,Fragile,45,55,50,50,45,55,45,50,45,55,50,50,45,65,50,50,4,45,50,82,15,5,0,2,4,0,14,2,,1,0,1,3
37626,RP,RAFAEL GALVEZ,LAD,MLB,23,R,44,44,N,H,N,N,Normal,45,50,45,50,45,50,45,50,45,50,45,45,45,55,45,50,4,50,50,152,24,5,1,3,18,0,18,0,,3,0,7,0
40917,RP,HEATH GARTNER,BAL,MLB,24,R,44,44,N,N,N,N,Normal,50,45,50,45,50,45,50,45,50,45,45,45,50,45,50,45,2,35,40,214,30,7,0,12,22,0,46,3,,2,0,6,1
27142,RP,RAMÓN GARZA,FLA,MLB,26,R,44,44,L,H,H,L,Fragile,70,40,55,40,55,40,50,40,80,40,55,45,70,40,55,45,3,30,65,100,10,5,0,6,10,0,26,3,,1,0,1,0
33220,RP,AARON HATCHER,KCR,MLB,25,R,44,44,N,H,N,N,Normal,50,45,45,45,50,45,45,45,50,45,50,45,50,45,45,45,4,30,40,279,43,7,1,15,23,0,66,5,,2,0,3,2
30624,RP,MASON HICKS,ARI,MLB,23,R,44,44,N,H,H,H,Normal,45,50,45,45,50,50,45,45,45,50,45,45,50,50,45,45,2,25,40,119,20,3,0,6,7,0,25,2,,0,0,3,2
35014,RP,RHETT HUEBNER,CHC,AAA,25,R,44,44,N,L,N,H,Normal,55,35,50,50,55,35,50,45,55,35,50,50,55,35,50,50,3,35,25,10,1,0,0,0,3,0,1,1,,0,0,0,0
36447,RP,ALBERTO JIMÉNEZ,LAD,MLB,26,L,42,44,N,H,N,N,Fragile,45,40,50,50,45,40,55,55,45,40,50,50,50,40,50,50,5,70,75,409,54,19,2,9,46,0,80,3,,2,0,6,1
32871,RP,ALTIFICIO MARTÍNEZ,MIN,MLB,29,L,44,44,L,N,H,N,Normal,45,45,50,50,50,50,55,55,45,45,50,45,45,50,50,50,2,60,70,387,55,18,0,7,21,1,88,2,,4,0,4,4
37244,CL,DWIGHT MENA,ANA,MLB,26,L,43,44,H,N,N,L,Durable,40,45,50,50,45,50,55,60,40,45,50,50,45,50,50,50,2,25,80,90,15,6,0,3,7,2,16,0,,2,0,1,0
34739,RP,ZACH NIZOVTSEV,TEX,MLB,24,R,44,44,N,N,H,N,Fragile,45,50,45,45,45,50,45,45,45,50,45,45,50,50,45,45,3,30,40,111,21,2,1,4,9,0,25,0,,1,0,0,0
37706,RP,ELI OLER,TEX,AAA,25,R,44,44,N,N,N,N,Fragile,50,50,50,45,50,50,50,45,50,50,50,45,50,50,50,45,3,40,45,28,2,2,0,3,0,0,7,1,,0,0,0,0
40052,SP,ISAAC PAVAO,TB,MLB,27,R,44,44,N,N,N,N,Normal,50,40,55,45,50,40,55,45,50,40,55,50,50,40,55,45,4,55,30,757,114,38,1,25,83,2,154,2,,4,1,35,3
28528,SP,NOAH ROBBINS,WAS,AA,23,R,44,44,H,N,N,N,Normal,40,45,45,45,40,45,45,45,40,50,45,45,40,50,45,50,3,55,80,244,36,15,4,11,19,0,46,1,,2,0,5,1
38959,SP,DYLAN ROESEL,ANA,AAA,24,L,44,44,N,N,N,N,Normal,45,45,50,50,45,45,50,55,45,45,50,50,45,45,50,50,6,55,60,199,31,10,2,10,12,1,33,2,,3,0,5,3
39657,RP,L.J. SCHUBERT,BAL,MLB,24,L,42,44,H,H,H,N,Fragile,40,50,45,50,40,50,45,50,40,50,45,50,40,50,45,50,3,50,60,551,101,39,1,18,42,0,83,12,,4,1,7,4
32084,RP,KYLER VACCARO,STL,MLB,24,R,44,44,N,N,N,N,Fragile,45,50,50,50,45,50,45,50,45,50,50,50,45,50,50,50,4,30,45,196,24,10,0,8,22,3,40,2,,0,0,4,0
40071,SP,GRADY ANTRIM,LAD,WL,29,R,42,43,N,N,N,N,Durable,40,45,50,50,40,45,45,45,40,45,50,50,40,50,50,50,3,50,60,129,14,7,0,10,15,0,24,2,,0,0,1,0
38601,RP,WILLY BAYNA,BAL,MLB,24,R,42,43,L,H,H,N,Normal,65,40,50,40,60,40,50,40,70,40,55,40,70,45,50,40,4,30,65,25,3,1,0,2,3,0,6,0,,0,0,0,0
16039,SP,LANCE BUCHANAN,-,-,38,R,43,43,N,N,H,N,Durable,40,50,45,45,40,45,45,45,40,50,45,45,40,50,45,45,4,60,50,350,65,12,1,8,18,0,61,12,,1,0,6,2
38408,SP,ROGER COATES,COL,MLB,25,R,43,43,H,N,N,N,Normal,45,45,50,50,45,45,50,50,45,45,50,50,45,45,50,50,4,35,45,198,34,16,1,3,20,0,35,1,,1,0,6,1
33517,SP,GABRIEL DIAZ,SF,MLB,25,R,43,43,N,L,N,N,Normal,45,50,55,40,45,50,55,40,45,50,55,40,50,50,55,40,3,50,60,608,95,34,3,21,49,9,120,0,,7,0,18,2
16548,RP,J.J. ENGLISH,PIT,MLB,31,R,43,43,N,H,H,L,Fragile,40,50,50,55,40,50,45,50,40,50,50,55,40,50,50,55,6,40,55,298,53,16,1,6,29,0,49,4,,3,0,6,2
37718,RP,ISMAEL MORILLO,PHI,AAA,25,L,43,43,N,H,H,N,Fragile,45,50,50,45,45,50,50,45,45,50,50,45,45,50,50,45,4,55,65,47,8,3,0,0,4,0,7,0,,0,0,0,0
30085,RP,ARLO ORTA,CLE,MLB,30,R,43,43,L,N,H,N,Iron Man,50,40,55,50,50,40,55,50,50,40,55,50,50,40,55,50,2,30,35,269,34,8,1,7,32,1,75,3,,3,0,7,2
35160,RP,KAI PARTRIDGE,WAS,MLB,25,R,43,43,N,N,N,N,Durable,45,45,55,50,45,45,55,50,45,45,55,50,50,45,55,50,4,35,35,294,37,19,1,6,23,1,48,0,,1,0,11,2
41128,SP,BENNY QUIRINDONGO,NYY,AAA,24,R,43,43,N,H,H,N,Fragile,35,50,45,50,35,50,45,50,35,50,45,50,40,50,45,55,3,40,60,86,15,7,1,6,10,0,10,1,,2,0,2,1
27492,RP,SAMUEL SABEDRA,CIN,MLB,23,L,40,43,N,N,N,H,Fragile,45,45,45,45,45,45,45,45,45,45,45,45,50,45,45,50,4,45,80,289,44,17,1,8,37,1,58,0,,3,1,1,3
29687,SP,CHARLES SACCO,PIT,MLB,25,R,43,43,N,N,N,L,Fragile,40,45,50,50,40,45,50,50,40,45,50,50,40,45,50,50,5,35,60,65,12,5,0,1,8,0,7,1,,3,0,1,0
41072,RP,VINCE SARABIA,TB,MLB,26,L,43,43,N,N,H,N,Normal,50,45,45,45,75,45,55,55,45,40,45,45,50,45,45,45,2,25,65,235,27,8,0,9,30,5,59,1,,2,0,3,0
14055,RP,DARWIN SCHROEDER,CLE,MLB,31,R,43,43,N,H,H,N,Iron Man,40,50,50,50,40,50,50,50,40,50,55,55,40,50,50,50,2,45,35,295,56,11,2,11,18,0,49,2,,5,0,8,4
29400,RP,SCOTT SHEPPARD,PIT,AAA,30,R,43,43,N,N,N,N,Normal,45,50,55,50,40,45,50,45,45,50,55,50,45,50,55,50,2,35,65,105,14,7,1,7,6,0,17,0,,0,0,4,0
13208,RP,ALEXZANDER SIEGRIST,JAG,INT,33,R,43,43,N,N,N,N,Fragile,45,50,50,45,45,50,50,45,45,50,50,45,45,50,50,45,2,55,40,47,11,0,0,1,2,0,13,0,,0,0,1,0
34598,SP,WING SU,DET,MLB,25,R,43,43,H,N,H,N,Normal,40,50,50,45,40,50,50,45,40,50,50,45,45,50,50,45,4,45,60,635,98,32,3,21,43,1,108,3,,5,0,10,4
25176,SP,JOHN MICHAEL VIEUX,CHC,MLB,35,R,43,43,N,N,N,L,Durable,35,55,50,50,35,50,50,45,35,60,55,50,35,55,50,50,5,70,45,527,65,25,2,21,34,0,90,7,,0,0,14,2
24413,RP,TUCKER WEEMS,ATL,MLB,23,R,41,43,N,N,H,N,Normal,50,50,55,40,50,50,50,40,50,50,55,40,65,50,55,40,5,35,55,267,37,9,0,10,18,4,69,1,,2,0,3,5
36921,RP,OLIVER BADILLO,STL,AAA,25,R,42,42,N,N,N,N,Fragile,45,45,45,45,45,45,45,45,45,45,50,45,45,45,45,45,5,40,45,232,29,12,4,11,21,0,47,0,,2,1,7,2
28859,SP,EMILIANO BAEZ,SD,MLB,23,R,42,42,N,H,H,N,Normal,40,50,45,45,40,50,45,45,40,50,50,45,45,50,45,45,3,40,80,225,46,13,0,9,21,0,34,3,,4,0,0,1
32774,SP,TILSON CAMPUZANO,MON,AAA,25,L,42,42,H,H,H,N,Fragile,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,50,5,55,75,5,0,1,0,0,1,0,2,0,,0,0,0,0
35043,RP,PEYTON COOK,STL,MLB,26,R,42,42,N,L,N,N,Fragile,45,45,50,50,45,45,50,50,45,45,45,50,45,45,50,50,2,25,45,19,3,2,0,0,2,0,4,0,,0,0,0,0
33595,SP,OZAN COUNTS,TB,MLB,24,R,42,42,N,H,N,N,Fragile,45,50,50,45,45,50,45,40,50,50,50,45,45,50,50,45,3,40,35,190,35,9,1,7,14,4,40,2,,0,0,10,3
39624,RP,HARRISON DADIAN,OAK,MLB,30,L,42,42,N,N,H,N,Fragile,45,45,50,50,45,45,50,50,45,45,50,50,45,45,50,50,3,40,70,224,34,7,1,6,25,0,55,2,,2,0,4,2
27293,RP,LUÍS ECHEVARRIA,BAL,MLB,24,R,42,42,N,H,H,N,Fragile,45,50,50,45,45,50,50,45,45,50,50,45,45,50,50,45,5,25,55,208,30,11,3,5,22,0,48,3,,2,0,4,1
36046,RP,MARTÍN HERRERA,TOR,MLB,28,R,39,42,H,N,N,N,Iron Man,40,50,55,50,40,45,50,45,40,50,55,50,50,50,55,50,2,25,50,169,22,7,1,5,18,0,35,1,,1,0,4,1
34799,RP,SHELBY HOJNACKI,CIN,MLB,26,L,42,42,N,H,L,N,Fragile,45,45,50,50,50,45,50,50,45,45,45,45,50,45,50,50,4,45,75,51,10,2,0,1,6,0,9,0,,0,0,2,0
40980,RP,EINAR JIMENEZ,PIT,AAA,24,R,42,42,N,N,N,H,Durable,45,45,50,45,45,45,50,45,50,45,55,50,45,45,50,45,4,35,60,76,12,3,0,2,12,0,16,1,,1,0,2,1
38373,RP,B.J. MCGILL,PIT,MLB,25,R,42,42,L,H,H,N,Fragile,45,50,50,55,40,45,50,55,45,50,55,55,45,50,50,55,3,30,65,97,16,5,0,1,4,0,18,0,,1,0,3,2
39627,RP,JACOB MCGINN,NYY,MLB,27,R,40,42,N,H,N,N,Normal,50,30,50,60,50,30,50,60,50,30,45,60,50,30,50,65,2,40,60,78,11,5,0,1,9,0,18,1,,1,0,1,0
28176,RP,JULIAN NIGH,KCM,MLB,30,R,42,42,H,N,N,N,Durable,45,45,55,55,40,45,55,50,45,45,60,60,45,45,55,55,2,25,70,203,28,8,0,4,29,0,32,2,,1,0,4,2
34074,SP,JOSH OBRECHT,CHC,AAA,25,R,42,42,N,H,N,N,Normal,40,45,45,50,40,45,45,50,40,45,45,50,45,50,45,50,3,45,40,145,33,1,2,9,8,0,24,1,,0,0,8,0
30378,RP,MISAEL ROBLES,CIN,MLB,25,R,42,42,L,H,H,N,Fragile,50,50,45,45,50,50,40,45,50,50,45,45,50,50,45,45,4,40,50,300,53,13,2,10,18,1,65,2,,3,0,5,1
35877,SP,DOUG SAVAGE,DET,MLB,26,R,42,42,N,N,H,N,Fragile,50,45,50,45,45,45,50,45,50,45,50,45,50,45,50,45,3,35,70,60,14,6,0,1,4,0,9,0,,1,0,2,0
40055,SP,AIDAN STARK,NYY,MLB,26,R,42,42,N,N,N,N,Fragile,50,30,50,60,50,30,50,55,50,30,50,60,50,30,50,60,3,40,50,384,49,15,1,10,48,0,75,14,,3,0,11,5
19185,RP,PATTON FONTANEZ,PIT,AAA,31,R,41,41,H,H,N,N,Fragile,40,45,55,55,35,45,55,50,40,50,55,60,40,45,55,55,3,30,60,79,18,2,1,3,8,1,6,2,,0,0,1,0
41063,RP,DIEGO HACHE,CLE,AAA,24,R,41,41,N,H,H,N,Fragile,45,50,55,40,45,50,55,40,45,50,55,40,50,50,55,40,3,50,40,237,30,10,3,12,17,0,55,2,,6,0,6,2
40860,RP,WILLIAM LAVERICK,-,-,28,R,40,41,N,L,N,N,Fragile,45,40,55,50,40,40,55,45,45,40,55,50,45,45,55,50,2,55,55,50,4,2,0,1,4,0,11,0,,0,0,1,0
36137,SP,AARÓN MENDOZA,CHC,AAA,25,R,41,41,N,H,H,H,Fragile,40,50,45,45,40,50,45,45,40,50,50,45,45,50,45,45,3,40,30,45,5,3,1,0,4,0,6,2,,0,0,1,0
38540,SP,SCOTT O'DONNELL,CHC,MLB,23,R,41,41,N,N,N,N,Normal,35,45,45,55,35,45,45,50,35,45,45,55,35,45,45,55,5,40,30,156,24,10,2,3,21,0,31,0,,0,0,2,0
41064,RP,GEORGE SANZ,KCM,MLB,33,L,41,41,H,N,N,H,Fragile,40,50,45,50,45,50,50,50,40,50,45,50,40,50,45,50,5,50,70,80,8,0,0,5,7,0,13,2,,0,0,0,0
38154,RP,TRAVIS STOUDER,CHC,MLB,24,R,41,41,N,N,N,N,Fragile,45,45,50,50,45,45,50,50,45,45,50,50,45,45,50,50,3,35,45,25,1,4,0,1,1,0,3,0,,0,0,1,1
26885,RP,KEENAN STRAHM,LAD,MLB,30,R,41,41,L,H,N,H,Durable,40,50,55,45,40,50,50,45,45,55,55,50,40,50,55,45,2,25,35,151,20,6,0,3,15,2,30,4,,2,0,2,1
34655,RP,SYLVESTER ADAMS,CWS,MLB,24,L,40,40,N,N,N,H,Fragile,40,50,45,50,40,55,45,50,40,50,45,45,40,50,45,50,3,40,80,21,3,1,0,2,0,0,2,0,,0,0,1,0
32671,RP,MATEO BARRERA,TOR,MLB,24,R,40,40,N,H,H,H,Normal,40,50,50,50,40,45,45,50,45,50,55,50,45,50,50,50,3,30,40,112,16,8,1,3,7,1,14,0,,0,0,3,0
31513,RP,JERÓNIMO FLORES,CHC,MLB,37,R,40,40,N,L,N,N,Fragile,45,45,40,50,45,45,45,50,45,45,40,50,45,45,40,50,2,50,55,5,0,0,0,0,0,0,1,0,,0,0,0,0
5762,RP,MEYER GAFFNEY,MON,MLB,34,L,40,40,N,N,N,N,Fragile,45,45,50,50,45,45,50,50,45,40,50,50,45,45,50,50,2,60,70,320,41,13,1,9,37,0,60,10,,3,0,5,2
38227,RP,RAFAEL MORA,BAL,MLB,25,R,40,40,H,H,N,N,Normal,40,50,45,50,35,50,45,50,40,50,50,50,40,50,45,50,5,40,70,240,42,8,1,11,17,0,38,2,,2,0,5,1
37527,RP,RICHARD MULLEN,SEA,MLB,25,R,39,40,L,H,L,N,Normal,45,45,45,40,45,45,45,40,45,45,45,40,50,50,45,45,3,55,50,573,91,23,1,21,48,1,107,5,,4,0,12,2
34625,RP,JAKE RINALDI,SEA,MLB,26,R,40,40,N,N,H,N,Normal,45,45,50,50,45,45,50,50,45,45,50,50,45,45,50,50,4,25,45,306,39,15,2,6,34,0,58,5,,2,0,10,0
38776,RP,ZACH STEPHENS,CHC,MLB,25,R,40,40,N,L,H,N,Durable,35,45,50,50,35,45,50,50,35,45,50,55,35,45,50,50,3,45,60,306,43,12,1,9,27,0,42,6,,3,0,10,4
31109,RP,JAROSLAV TALIAN,BAL,MLB,24,R,40,40,L,N,N,N,Fragile,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,6,35,65,42,6,2,0,1,4,0,5,1,,1,0,0,0
23420,SP,ROB TEACHEY,TEX,MLB,31,L,40,40,N,N,N,N,Durable,45,35,50,50,45,35,50,55,45,35,50,50,45,35,50,50,4,50,75,22,1,1,0,1,2,0,5,0,,0,0,0,1
23282,RP,GRAYSON ALLEMAN,BOS,MLB,40,L,39,39,H,N,H,H,Normal,40,55,50,45,40,60,45,45,40,55,50,45,40,55,50,45,4,55,65,296,49,20,1,7,23,0,30,4,,1,0,3,2
27966,RP,MARTY BRAND,LAD,MLB,24,L,36,39,N,L,N,N,Fragile,45,45,45,45,45,45,50,50,40,45,45,45,45,50,45,55,4,30,65,33,7,1,0,1,2,0,3,0,,2,0,1,0
32215,RP,JAY DUNST,ANA,A+,24,R,39,39,N,H,N,N,Fragile,40,50,55,45,40,50,55,45,40,50,55,45,50,50,55,45,2,50,50,58,11,3,0,3,1,0,9,0,,1,1,2,1
35017,SP,KEITH ERCAN,MIL,AAA,29,R,39,39,N,N,N,N,Iron Man,40,35,55,65,35,35,50,60,40,35,55,70,40,35,55,65,3,35,70,142,30,4,0,6,22,0,17,3,,0,0,0,1
31015,RP,YULEN GUZMAN,KCM,MLB,25,R,39,39,N,N,N,H,Fragile,45,40,55,55,45,40,55,50,45,40,55,55,50,40,55,55,2,25,70,122,18,4,0,1,18,0,19,1,,1,0,1,1
32011,RP,ANDREW CROOK,LAD,MLB,25,R,38,38,N,N,N,N,Normal,45,45,45,45,45,45,45,45,45,45,45,45,50,45,45,50,4,30,50,213,27,14,0,8,17,3,52,1,,2,0,5,0
41142,RP,ALONSO GARZA,KCM,MLB,33,L,38,38,N,N,N,N,Normal,45,40,55,50,45,40,55,50,45,40,55,50,45,40,55,50,2,35,55,70,9,1,0,0,12,0,13,0,,1,0,4,1
32090,RP,GABE JONES,NYY,MLB,25,R,38,38,N,N,H,N,Normal,50,25,55,50,50,25,55,50,50,25,55,50,65,25,55,55,2,25,30,241,30,7,0,7,44,0,49,3,,4,0,9,3
35009,RP,CONNOR PENRY,MIL,MLB,26,R,38,38,N,N,N,N,Normal,45,35,50,55,45,35,50,55,45,40,50,60,45,35,50,55,3,35,50,3,1,0,0,0,1,0,0,0,,0,0,0,1
14401,RP,BILLY ROUPE,BAL,MLB,34,R,38,38,N,N,H,N,Fragile,45,45,45,45,45,45,45,45,40,45,45,45,45,45,45,45,3,60,45,62,8,1,0,4,15,0,4,0,,1,0,4,0
36721,RP,EWAN KEELER,SEA,MLB,23,R,37,37,N,H,N,N,Fragile,40,45,45,45,40,45,40,45,45,45,45,50,45,50,45,45,2,25,30,268,39,14,1,8,20,0,49,2,,2,0,7,2
40606,SP,JAVIER CALDERON,-,-,25,L,36,36,N,N,H,N,Fragile,50,30,50,45,55,35,55,50,50,30,50,40,50,30,50,45,3,35,75,7,1,0,0,0,2,0,0,0,,0,0,1,1
40811,RP,AIMAR MUÑIZ,TB,AAA,24,R,36,36,N,H,N,H,Normal,50,35,45,45,50,35,45,45,50,35,45,45,50,35,45,60,2,30,30,118,16,8,2,2,19,2,19,2,,3,0,4,0
29562,RP,MIGUEL VILLANUEVA,CIN,AAA,27,R,36,36,N,N,H,L,Iron Man,45,35,45,50,45,35,45,50,45,35,45,50,45,40,45,60,4,30,40,27,5,0,0,0,2,0,6,1,,0,0,0,0
39347,RP,SHIGEMORI SHIMIZU,FLA,AAA,27,R,33,33,H,N,N,N,Normal,50,50,55,20,50,50,50,20,50,50,55,20,50,50,55,20,2,35,60,26,3,1,0,3,1,0,6,0,,0,0,1,0
34447,SP,NICOLAS SCHEMBER,HOU,MLB,25,R,68,68,N,H,N,L,Normal,55,45,60,55,50,45,60,55,60,45,65,60,55,45,60,55,5,65,60,1046,139,47,3,34,87,0,273,11,,9,0,18,5
37958,SP,STEVE ADAMS,FLA,MLB,26,L,61,62,N,N,N,N,Normal,55,50,50,50,60,50,55,55,50,50,50,50,55,50,50,50,3,55,60,953,138,38,6,29,70,0,231,6,,3,0,18,3
37418,SP,DE'ANTHONY WHITE,HOU,MLB,25,L,64,64,N,N,N,N,Durable,50,55,55,55,55,60,65,65,50,55,55,50,50,55,55,55,5,65,75,953,137,43,7,24,59,1,212,15,,8,0,10,7
13915,SP,EZEQUIEL TEJEDA,SD,MLB,23,L,61,61,N,N,H,N,Normal,45,55,55,55,50,55,55,55,45,55,55,55,45,55,55,55,4,45,75,942,156,39,4,31,50,0,217,10,,1,0,13,9
33239,SP,RICKY PEREZ-RUIZ,-,-,30,L,48,48,N,N,N,H,Durable,50,60,55,40,50,55,55,40,50,60,55,40,50,60,55,40,6,65,60,918,126,36,3,50,41,0,220,1,,5,0,15,5
33987,SP,JOSH MINTO,FLA,MLB,24,R,49,49,N,N,N,N,Normal,50,55,50,45,45,55,50,40,55,55,55,45,50,55,50,45,5,50,65,917,148,38,3,23,51,0,234,17,,10,0,16,4
33174,SP,SHILOH SCHMIDT,TB,MLB,24,R,53,53,L,H,L,N,Durable,45,50,55,55,45,50,55,50,45,50,55,55,50,55,55,55,3,50,55,911,138,45,2,21,76,12,163,9,,8,0,25,5
34053,SP,D.J. JONES,SD,MLB,25,R,49,49,N,N,N,N,Normal,45,50,50,50,45,50,50,50,45,50,50,45,45,50,50,50,3,60,70,906,137,42,4,18,73,0,210,10,,7,0,33,5
35362,SP,BARTOLOMEU PEÑA,FLA,MLB,26,R,57,58,N,N,H,H,Durable,50,45,50,55,50,45,50,50,50,45,50,55,50,45,50,55,3,55,70,905,133,42,3,18,91,0,186,1,,4,0,12,3
41052,SP,SIEGBERT LANGE,SD,MLB,24,R,74,74,L,H,N,N,Normal,55,55,55,60,50,50,55,55,55,55,60,65,55,55,55,60,5,50,55,898,145,48,6,13,64,0,216,5,,5,0,29,8
40064,SP,BROCK PEREIRA,KCM,MLB,27,R,55,56,L,H,L,N,Durable,45,50,60,55,45,45,60,50,45,50,60,55,45,50,60,55,3,55,40,898,117,40,2,17,82,0,203,12,,11,0,25,8
26919,SP,HERIBERTO BENIQUEZ,CHC,MLB,24,R,59,71,N,H,N,L,Durable,45,50,55,55,45,50,55,55,45,50,55,55,50,50,55,55,4,55,70,896,131,38,2,25,55,0,179,9,,9,1,14,4
39597,SP,TYLER PONGRATZ,KCR,MLB,22,L,68,78,N,H,H,N,Normal,50,50,55,55,55,50,55,55,50,50,55,55,55,55,55,60,5,55,80,893,130,33,2,26,61,0,222,11,,5,0,12,4
36586,SP,TONY OSES,CWS,MLB,25,L,80,80,N,N,N,N,Normal,55,60,55,65,65,60,60,70,55,60,55,65,55,60,55,65,6,55,60,888,139,27,3,17,47,0,227,11,,4,0,16,7
39599,SP,JOHN HONGVIANGCHAN,SF,MLB,24,R,44,44,H,H,H,N,Normal,45,50,45,45,45,50,45,45,45,50,45,45,50,50,45,45,4,65,60,885,137,54,4,28,69,6,161,8,,7,1,29,3
38283,SP,JONAH SMYTH,TB,MLB,25,R,66,73,L,H,H,H,Durable,50,50,60,55,50,50,55,50,50,50,65,55,50,55,60,60,5,55,65,885,114,44,7,29,83,1,191,3,,4,0,8,7
39221,SP,MIGEL IRIZARRY,STL,MLB,23,R,60,62,N,N,N,N,Normal,35,70,55,65,35,65,55,60,40,70,55,65,40,70,55,70,5,55,60,882,151,45,5,20,44,0,131,8,,4,0,26,3
8974,SP,INOCENTE SALDANA,TEX,MLB,29,R,57,59,L,N,L,N,Iron Man,45,65,60,50,45,65,60,50,45,65,60,50,50,65,60,55,5,75,75,873,134,30,3,18,60,0,175,10,,4,0,12,5
25855,SP,LAVON WOODARD,WAS,MLB,24,R,50,50,L,N,N,N,Durable,45,50,55,45,45,50,50,45,45,50,55,50,50,50,55,50,4,45,40,872,107,40,6,29,63,0,146,12,,10,0,17,6
38258,SP,CHIEH-JUI CHU,ATL,MLB,25,R,80,80,N,N,N,N,Normal,50,65,65,60,50,65,65,60,50,65,65,60,50,65,65,60,4,55,45,867,124,29,5,28,32,0,213,11,,2,1,23,3
40024,SP,VENANCIO ÁLVAREZ,BOS,MLB,25,L,63,63,N,H,H,H,Durable,55,50,55,50,55,55,55,55,50,50,55,50,55,50,55,50,4,45,75,860,126,29,2,26,64,0,205,3,,5,0,10,6
37875,SP,JOHNNY TATARSKY,MIN,MLB,24,L,60,60,N,H,N,H,Normal,45,55,50,50,45,55,50,50,45,55,50,50,45,55,50,50,5,55,55,859,136,43,5,24,49,0,212,4,,3,0,16,2
40988,SP,FUZZY NOTHSTEIN,SD,MLB,24,R,58,58,N,L,N,L,Normal,50,55,50,50,50,55,50,45,50,55,50,50,55,55,50,50,6,50,55,857,137,42,3,29,53,0,186,3,,11,0,20,5
40948,SP,BOB WINKLER,ANA,MLB,25,R,53,53,N,H,H,N,Normal,45,50,55,55,45,50,55,55,45,50,55,55,45,50,55,55,3,45,45,856,135,27,3,28,70,3,166,3,,12,1,26,7
29457,SP,WILLY KOSZEWSKI,TOR,MLB,25,L,47,55,L,N,L,N,Normal,45,45,50,50,45,45,50,50,45,45,50,50,60,45,50,50,5,55,60,854,124,42,5,25,84,0,145,12,,10,0,16,7
40069,SP,LANDRY KRAUS,CHC,MLB,27,R,45,47,N,N,H,N,Durable,45,45,55,50,45,45,55,50,45,45,55,50,45,45,55,50,4,50,60,853,111,33,3,19,86,0,180,2,,3,0,22,3
30513,SP,ZACH BEAN,CHC,MLB,31,R,46,46,N,N,N,H,Normal,45,45,50,50,45,45,50,50,45,45,50,50,45,45,50,50,5,55,35,852,122,32,9,17,75,0,161,16,,8,0,33,8
36108,SP,YUSNIEL CENICEROS,MON,MLB,27,R,47,47,H,N,H,H,Durable,45,45,55,50,40,45,50,45,45,50,60,60,45,45,55,50,4,50,55,852,113,39,5,24,79,0,183,4,,4,0,25,3
40075,SP,CURT BANKS,KCM,MLB,27,R,48,48,N,H,H,N,Durable,45,45,55,60,45,45,55,55,45,45,55,60,45,45,55,60,3,45,60,851,117,38,3,22,87,0,149,6,,7,0,27,5
37182,SP,PACO SÁNCHEZ,CWS,MLB,25,R,62,62,H,N,N,H,Normal,55,55,55,45,50,55,55,45,55,55,55,45,55,55,55,45,4,75,70,849,123,40,3,33,59,0,198,5,,4,1,13,7
37638,SP,ASH CECE,KCR,MLB,26,R,60,60,N,H,N,N,Durable,50,50,55,55,50,50,55,55,50,50,55,55,50,50,55,55,5,45,55,847,135,41,2,22,58,0,178,3,,2,0,23,5
36070,SP,MICHAEL PUCKETT,WAS,MLB,25,R,51,51,L,N,N,N,Normal,45,50,55,50,50,50,50,50,45,50,55,50,50,50,55,50,4,40,60,847,115,37,5,25,73,0,179,12,,8,0,26,6
33209,SP,HARRISON PELATA,MIN,MLB,25,R,73,73,H,H,N,H,Normal,55,55,55,50,55,55,50,50,60,55,55,50,55,55,55,50,4,50,80,846,127,35,0,26,57,0,247,6,,5,0,5,7
41038,SP,SEBASTIAN WENG,MON,MLB,26,R,50,50,N,N,N,N,Normal,35,50,50,65,35,50,50,65,35,50,50,65,35,55,50,65,4,70,45,844,153,37,7,16,63,0,112,6,,11,0,28,6
38828,SP,CHIPPER JODOIN,SEA,MLB,26,L,43,46,N,N,N,N,Fragile,40,50,50,50,40,50,50,45,40,50,50,50,40,55,50,50,3,50,75,843,147,44,4,27,71,2,135,6,,3,1,13,0
38136,SP,OSNIEL BAEZ,KCM,MLB,24,R,51,51,N,N,N,N,Durable,45,45,50,55,45,45,50,50,45,50,50,55,45,45,50,55,4,55,35,839,130,28,5,24,71,0,195,12,,2,0,37,6
