ID,POS,Name,ORG,Lev,Age,HT,B,OVR,POT,WE,INT,Prone,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,HT P,GAP P,POW P,EYE P,K P,C FRM,C ARM,IF RNG,IF ARM,OF RNG,OF ARM,SPE,STE,RUN
14913,2B,SARKIS JANSEN,-,-,18,6' 3',Switch,20,41,N,N,Normal,25,25,20,25,25,20,25,20,25,20,25,25,25,25,25,55,60,45,65,60,20,20,50,35,30,30,55,50,35
18377,SP,SHENG-HSIN JAO,ATL,R-,19,6' 2',Right,20,32,H,N,Normal,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,40,30,25,40,40,20,20,30,45,30,30,20,20,20
14466,2B,BERNARD JARDINE,-,-,18,6' 2',Right,20,35,N,H,Normal,25,25,25,25,25,25,25,25,25,25,25,20,20,25,20,50,50,45,50,55,25,25,45,35,45,30,40,40,35
17051,2B,NEVES JASSO,FLA,INT,17,6' 2',Right,20,48,H,N,Normal,25,30,25,25,25,25,30,30,25,30,25,30,25,25,25,55,80,55,50,60,20,20,50,40,40,45,55,30,30
33355,LF,ISAAC JAYIYA,-,-,20,6' 7',Right,20,30,H,N,Fragile,35,30,25,25,35,35,30,25,25,35,35,30,25,25,35,45,40,50,40,50,20,20,25,40,45,50,30,30,30
41558,RF,ANASTASIO JIMÉNEZ,OAK,INT,17,6' 1',Left,20,43,N,N,Durable,25,25,25,25,25,25,25,20,25,25,25,25,25,25,25,50,50,45,50,55,20,20,30,35,40,55,35,35,35
41577,C,JOSU JIMÉNEZ,-,-,18,6' 6',Switch,20,44,N,N,Normal,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,45,45,45,45,50,35,55,30,55,35,35,30,30,20
41292,C,PEDRO JIMÉNEZ,HOU,WL,20,6' 2',Right,20,33,H,N,Normal,25,25,20,20,25,25,25,20,20,25,25,20,20,20,25,45,40,25,30,55,55,50,30,50,25,50,20,20,20
20062,LF,RAIMUNDO JIMÉNEZ,-,-,21,5' 10',Left,20,38,N,N,Normal,35,35,25,35,35,35,35,25,30,30,35,35,25,35,35,50,45,45,40,55,20,20,30,30,40,35,45,40,40
28422,LF,JEREMY JOHNSEN,-,-,24,6' 0',Right,20,34,L,N,Normal,30,30,30,40,40,30,30,30,40,40,30,30,30,40,40,35,40,45,55,70,20,20,30,55,50,50,35,35,30
25489,2B,COREY JONES,-,-,18,5' 11',Switch,20,74,L,L,Normal,30,35,30,35,30,30,35,30,35,30,30,35,30,35,30,55,80,80,80,55,20,20,50,55,40,45,60,35,30
31642,2B,PAUL JONES,-,-,21,6' 1',Right,20,54,H,N,Normal,30,30,30,30,35,30,30,35,35,35,30,25,30,30,35,55,55,55,50,70,20,20,55,35,45,30,45,40,45
32897,2B,WILL JONES,-,-,18,5' 11',Right,20,40,N,N,Durable,30,25,25,30,25,30,25,25,30,25,30,25,25,30,25,50,40,40,55,50,25,25,45,40,30,45,35,20,20
39481,CF,NICK JOURDEN,-,-,17,6' 2',Right,20,41,N,N,Normal,30,35,30,30,35,35,35,30,30,35,30,35,30,30,35,50,50,55,45,50,20,20,35,30,60,40,65,35,40
34712,SS,TIM JUDKINS,-,-,18,6' 1',Right,20,48,N,N,Normal,25,25,20,25,25,25,25,25,25,25,25,25,20,25,25,55,50,40,50,55,25,25,45,60,50,35,40,40,35
28946,2B,JAX JUNO,SD,WL,20,6' 0',Right,20,39,H,N,Normal,35,30,25,30,30,35,30,25,30,35,30,30,25,30,30,55,50,45,50,55,20,20,40,40,25,35,60,50,50
41640,1B,EDDIE JUÁREZ,OAK,INT,18,6' 2',Left,20,42,N,N,Normal,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,50,50,55,45,50,20,20,40,30,50,35,25,30,35
30594,CF,RERE KAITEPERE,OAK,R-,20,6' 3',Right,20,36,N,N,Normal,30,30,20,30,30,35,30,20,30,35,30,30,20,30,30,50,45,35,45,50,20,20,50,25,55,50,65,45,35
27970,SS,NOAH KALLMEYER,-,-,18,6' 0',Right,20,39,H,N,Normal,25,25,30,25,25,25,25,30,25,25,25,25,30,25,25,50,45,55,50,50,20,20,55,60,45,55,40,45,40
36260,C,YANLIN KAO,-,-,18,6' 1',Right,20,36,H,L,Durable,20,25,25,30,20,20,25,25,30,20,20,25,25,30,20,40,45,55,50,40,45,50,35,35,35,50,30,30,40
29968,CF,STEVEN KASTL,KCM,WL,19,6' 1',Right,20,42,N,N,Normal,35,35,30,30,30,40,35,35,30,30,35,35,30,30,30,50,70,50,45,50,25,25,35,30,65,45,60,40,25
14940,C,JUSTIN KATSMAN,-,-,18,6' 1',Right,20,58,N,N,Normal,30,25,20,25,30,30,25,20,25,30,30,25,20,20,30,65,50,35,45,75,55,50,45,50,40,45,30,20,20
25982,2B,TYLER KAYTSUNY,-,-,17,6' 4',Switch,20,34,N,N,Normal,25,25,25,20,20,20,20,20,20,20,25,25,25,25,20,55,45,60,45,30,20,20,45,35,45,30,60,70,75
21077,RF,P.J. KELLOGG,-,-,18,6' 2',Left,20,80,N,N,Durable,25,25,30,35,20,25,25,30,35,20,25,30,30,35,20,55,50,75,80,30,25,20,35,35,45,40,45,30,40
18378,CF,RISHISON KEMPENAARS,HOU,R-,19,6' 3',Switch,20,59,N,N,Durable,30,30,30,30,30,30,30,30,25,30,30,30,30,30,30,55,55,50,50,55,20,20,40,35,55,45,60,55,60
14357,LF,LEBEN KEREN,-,-,17,6' 2',Left,20,36,N,N,Normal,25,25,25,25,25,25,25,20,25,20,25,25,25,25,25,55,45,50,50,60,20,20,45,20,45,35,25,25,35
34881,SS,RANDY KHUMALO,CWS,R-,19,6' 6',Right,20,33,N,N,Normal,30,30,35,30,20,35,30,35,30,20,30,30,30,30,20,55,45,60,50,30,20,20,60,35,45,35,45,50,50
13034,SS,BRADLEY KILOKO,CWS,R-,19,6' 2',Right,20,47,N,N,Normal,30,35,30,30,30,30,35,30,30,30,30,35,30,30,25,50,75,50,50,55,25,25,55,55,35,40,65,65,55
14919,C,BEN KIMES,-,-,18,6' 1',Switch,20,38,N,N,Normal,25,25,25,25,25,25,25,20,25,20,25,25,25,25,25,45,45,40,50,50,50,55,30,55,35,55,35,30,25
31269,2B,WALTER KISHUN,-,-,20,6' 2',Right,20,33,N,N,Normal,30,30,30,30,30,30,35,30,30,35,30,30,25,30,30,50,45,50,45,50,20,20,45,40,25,30,35,45,40
26737,RF,JOSH KLEINBAUM,-,-,17,6' 0',Switch,20,37,H,N,Normal,25,25,20,25,25,20,25,20,20,25,25,25,20,25,30,55,50,45,50,60,20,20,30,35,55,50,40,40,30
35032,3B,RICKY KLOSSNER,ATL,R+,18,6' 2',Right,20,38,N,N,Normal,30,40,30,30,35,30,40,30,30,35,30,40,25,30,30,50,50,50,40,50,20,20,60,45,35,40,35,45,35
20894,SS,LOGAN KNUDSEN,-,-,18,6' 2',Right,20,63,N,N,Normal,25,30,25,30,25,30,30,30,30,30,25,30,25,30,25,55,80,65,75,55,20,20,55,65,40,50,60,55,45
19045,2B,KELLY KNUTH,-,-,18,6' 6',Right,20,43,N,L,Normal,30,25,30,30,30,30,25,30,30,30,30,25,30,30,30,50,45,55,55,55,20,20,55,35,35,35,30,30,40
35658,C,CALEB KOLB,-,-,17,6' 1',Switch,20,55,N,N,Normal,30,25,25,25,30,30,25,25,25,30,30,25,25,30,30,50,50,55,55,65,50,45,35,50,45,50,20,25,35
38264,SS,BRANDON KOSKI,-,-,18,6' 1',Right,20,37,N,N,Normal,30,25,25,30,30,30,25,20,30,30,30,25,25,30,30,50,50,40,55,50,20,20,45,50,45,40,60,65,70
32675,LF,RONALD KOVTUN,OAK,WL,19,6' 2',Right,20,34,N,L,Normal,35,35,30,35,30,40,35,30,35,35,35,35,30,35,30,45,45,50,45,40,20,20,55,40,55,55,45,45,45
22551,RF,ENZO KRATZ,-,-,18,6' 1',Left,20,43,N,N,Normal,25,25,25,25,25,25,25,20,20,20,25,25,25,25,25,50,50,50,45,55,25,20,30,60,45,55,30,40,20
30442,CF,PETER KUGEL,-,-,18,6' 0',Right,20,51,N,N,Normal,30,30,20,25,30,30,30,20,25,30,30,30,20,25,30,65,55,35,50,60,20,20,35,55,50,50,40,45,50
18185,CF,BRUCE KWAK,-,-,18,6' 2',Left,20,50,H,N,Normal,30,25,20,30,25,25,25,20,30,20,30,25,20,30,30,80,70,35,80,65,20,20,40,30,55,45,60,40,30
25940,SS,DAVID L'HOMME,-,-,18,6' 1',Right,20,44,N,N,Normal,25,25,25,25,25,25,25,25,30,30,25,25,20,25,25,55,50,50,55,70,20,20,55,65,50,55,50,55,45
41603,2B,ISAAC LAGOS,WAS,R-,18,6' 1',Right,20,39,N,N,Normal,30,30,25,25,30,30,30,25,25,30,30,30,25,25,30,50,55,45,45,65,20,20,60,35,55,45,55,55,45
14675,3B,ASH LAINEZ,-,-,18,6' 3',Right,20,42,N,N,Normal,25,30,25,25,20,25,30,30,30,25,25,25,25,25,20,55,80,50,55,50,20,20,45,65,45,50,60,60,55
30133,2B,JORDAN LANDRENEAU,BAL,R-,19,6' 0',Right,20,48,N,N,Normal,35,30,25,25,35,35,30,25,25,35,35,30,20,25,30,50,45,50,40,55,20,20,40,35,50,50,40,45,45
31768,2B,GABE LANGLIE,DET,WL,19,5' 10',Right,20,59,N,N,Normal,30,35,25,25,30,30,35,25,25,35,30,35,25,25,30,65,65,45,40,70,20,20,45,45,55,50,60,45,50
27378,SS,GRANT LAPE,-,-,18,6' 4',Left,20,44,H,N,Normal,30,25,30,25,25,25,25,25,25,20,30,25,30,25,25,50,50,55,55,50,25,25,55,65,45,55,40,45,55
40301,LF,ERMANO LARA,-,-,24,5' 11',Left,20,37,N,N,Durable,30,20,25,20,20,30,20,25,20,20,30,20,25,20,20,50,45,50,40,45,20,20,25,55,40,60,25,40,30
19582,C,ROLAND LARA,TOR,R-,19,6' 2',Switch,20,35,H,N,Normal,25,25,30,35,25,25,25,30,35,30,25,25,30,35,25,40,40,50,50,45,55,35,35,40,30,30,25,25,20
35351,CF,WILLY LARGO,-,-,21,6' 1',Right,20,36,N,N,Normal,25,25,20,25,35,30,25,20,25,35,25,25,20,20,35,45,45,20,40,55,20,20,40,35,50,35,50,45,40
22670,2B,MAURILIO LARIOS,KCR,R+,20,6' 2',Right,20,35,N,H,Normal,30,30,30,30,25,30,30,30,30,30,30,30,30,25,25,50,45,50,35,50,20,20,50,40,25,35,45,50,55
41607,2B,FALCO LAZCANO,KCM,WL,18,6' 1',Switch,20,46,N,N,Normal,25,30,30,30,20,25,30,30,30,20,25,30,30,30,20,55,75,70,80,35,20,20,50,35,35,20,60,40,25
23457,2B,TREVOR LEAL,PIT,WL,19,6' 0',Switch,20,50,N,N,Normal,30,30,25,30,30,35,30,25,30,35,30,30,25,30,30,50,45,40,50,60,20,20,55,40,30,60,50,45,50
22217,SS,ISAAC LEDLOW,-,-,18,6' 1',Right,20,48,N,N,Normal,25,25,20,25,30,25,25,25,25,30,25,25,20,20,30,70,50,40,45,70,20,20,55,60,35,45,40,45,25
4333,2B,RAMÓN LEMUS,-,-,26,6' 2',Switch,20,22,H,N,Durable,25,20,20,20,20,25,20,20,20,20,25,20,20,20,20,35,30,25,45,45,20,20,50,40,45,30,35,40,30
8270,CF,SAÚL LEZAMA,WAS,INT,17,6' 4',Right,20,40,N,N,Normal,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,50,50,55,45,50,20,20,30,45,55,60,60,50,65
37077,CF,DUSTIN LIESKE,-,-,18,5' 11',Right,20,48,N,N,Durable,35,40,30,30,35,35,40,30,30,40,35,40,25,30,35,50,65,50,45,60,25,25,30,55,60,65,50,35,25
15510,3B,BONG-CHOL LIM,-,-,18,6' 4',Switch,20,30,N,N,Normal,25,25,25,20,25,25,25,25,25,25,25,25,25,20,20,50,40,45,40,50,20,20,50,40,25,55,35,20,25
21383,RF,WAYNE LISA,-,-,19,6' 2',Right,20,42,N,N,Durable,25,25,25,25,25,25,25,25,25,25,25,25,20,25,25,55,50,50,50,65,25,25,30,45,50,55,35,20,20
37529,CF,CHEN-WEN LO,NYM,A-,19,6' 2',Right,20,30,H,N,Normal,30,30,30,35,30,30,30,30,35,30,30,30,25,35,30,40,45,50,55,40,30,25,35,55,55,70,35,45,60
17782,C,PETE LO,-,-,18,6' 3',Right,20,38,N,N,Normal,30,30,25,30,30,30,30,25,30,30,30,30,25,30,30,50,50,50,50,45,50,40,40,30,30,30,35,25,35
23864,2B,TURTLE LOCKARD,-,-,18,6' 2',Right,20,43,N,N,Durable,25,25,20,30,25,25,30,25,30,25,25,25,20,30,25,55,60,45,70,70,25,25,45,35,50,45,60,35,40
19674,3B,HENLEIGH LOCKE,ARI,R-,18,6' 5',Right,20,36,N,N,Normal,30,30,30,30,20,30,30,30,35,25,30,30,30,30,20,55,50,55,50,30,20,20,50,40,35,35,30,35,30
18039,LF,CORNELIUS LOCKETT,TEX,R-,19,6' 2',Right,20,37,H,N,Durable,30,25,30,25,20,30,25,30,30,25,30,25,30,25,20,50,40,55,45,50,20,20,25,25,40,40,20,45,45
8268,C,AITOR LONGORIA,-,-,17,6' 2',Switch,20,48,N,N,Normal,25,25,20,25,30,25,25,20,25,30,25,25,20,25,30,45,50,40,55,60,50,45,35,40,45,50,45,45,40
34542,SS,JAXSON LOTT,-,-,18,5' 10',Right,20,30,H,N,Normal,30,25,25,35,20,30,25,25,35,20,30,25,25,35,20,55,45,50,60,30,20,20,45,45,50,40,50,35,50
16994,LF,NIKOLAS LOTT,KCR,R-,19,6' 2',Right,20,49,L,N,Normal,35,35,30,30,30,35,35,35,35,35,35,30,30,30,30,50,60,60,50,55,20,20,40,55,60,70,70,55,60
38820,2B,BRYAN LOWERY,-,-,18,6' 3',Right,20,40,N,N,Normal,35,30,25,25,35,35,30,25,25,35,35,30,25,25,35,50,50,50,40,55,20,20,50,25,35,40,45,30,20
19970,1B,YAVISON LOZA,TEX,R-,20,6' 7',Right,20,38,N,N,Durable,30,30,30,30,20,35,30,30,30,20,30,30,30,30,20,55,45,70,50,25,20,20,30,30,30,25,20,35,25
41326,SS,CATO LOZADA,PIT,INT,19,6' 2',Switch,20,27,H,N,Normal,25,25,20,25,25,25,25,20,25,25,25,25,20,20,20,40,35,25,40,45,20,20,40,75,45,70,60,60,70
41600,C,ORESTES LOZADA,CHC,WL,18,6' 1',Left,20,47,N,N,Durable,25,25,20,25,30,25,25,20,25,25,30,25,20,25,30,55,45,40,55,60,50,55,30,45,40,45,25,20,20
27030,LF,KENEDY LOZANO,-,-,20,6' 6',Right,20,29,H,N,Normal,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,45,40,45,45,45,25,20,35,50,40,40,25,45,35
32364,CF,CHENG-HSIUNG LU,-,-,18,6' 2',Left,20,45,L,L,Normal,25,30,25,30,30,25,30,25,25,30,25,30,25,30,30,55,60,55,50,55,25,25,35,30,55,55,45,45,45
14830,CF,KAI LU,-,-,18,6' 5',Right,20,34,N,N,Normal,25,25,20,25,25,25,25,20,30,25,25,25,20,25,25,50,50,40,60,60,20,20,25,35,55,45,45,45,45
19190,C,AVELINO LUCE,-,-,18,6' 0',Switch,20,57,N,N,Normal,25,25,25,30,25,25,25,25,30,25,25,25,25,30,25,50,45,55,55,50,35,35,30,40,65,60,30,20,25
12950,LF,VICENTE LUDREZ,ARI,R-,18,6' 2',Right,20,70,H,N,Normal,30,35,30,35,30,30,35,35,35,30,30,35,30,35,30,60,70,55,50,55,25,25,25,45,55,50,65,35,45
14872,3B,DESMOND LUDRICK,-,-,18,6' 5',Right,20,43,H,N,Normal,25,25,25,25,25,25,25,25,25,30,25,25,25,25,25,55,50,50,50,55,25,25,55,55,50,45,45,40,35
8209,C,DIEGO LUNA,-,-,17,6' 6',Right,20,37,N,N,Normal,20,25,25,25,20,20,25,25,25,20,20,25,25,25,20,35,40,50,60,35,50,35,30,45,50,35,30,30,35
13142,3B,HERNANDO LUNA,SD,INT,19,6' 2',Right,20,36,N,N,Normal,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,50,45,45,45,50,25,25,45,60,35,50,50,50,50
41544,LF,IKER LUNA,DET,INT,17,6' 2',Right,20,44,N,L,Normal,25,25,25,25,30,25,25,25,25,30,25,25,25,25,30,50,55,45,45,75,20,20,30,40,40,45,40,35,45
8347,2B,MANUEL LUNG,-,-,17,6' 0',Right,20,34,H,N,Normal,20,25,20,25,25,25,25,25,25,25,20,25,20,25,20,45,45,45,45,45,20,20,50,30,45,45,55,45,30
25503,LF,ENLANG LUO,-,-,18,6' 4',Right,20,43,L,N,Normal,25,20,20,20,30,25,20,20,25,30,25,20,20,20,30,45,40,35,40,60,20,20,25,25,35,40,25,35,25
19741,3B,JINYU LUO,NYY,WL,19,6' 2',Right,20,39,H,N,Normal,30,25,20,20,30,30,25,20,20,30,25,25,20,20,30,55,50,30,40,75,25,25,35,55,45,55,30,35,35
31280,3B,MING LUO,KCM,WL,20,6' 4',Right,20,36,N,L,Durable,30,30,30,30,30,30,30,30,30,35,30,30,30,30,30,50,45,45,40,55,20,20,50,60,35,55,40,25,35
15339,SS,PENGCHENG LUO,-,-,18,6' 2',Right,20,44,N,N,Normal,25,25,20,25,25,25,25,25,25,25,25,25,20,20,25,55,50,45,50,65,25,25,60,50,35,40,45,35,45
41543,CF,FROSTY LUQUE,KCM,WL,18,6' 2',Right,20,47,H,N,Normal,30,30,25,25,30,30,30,25,25,30,25,30,20,25,30,55,75,45,45,65,20,20,35,40,55,50,60,55,55
34874,LF,TEO LY,-,-,19,6' 5',Left,20,27,H,N,Normal,25,30,25,30,25,25,25,20,30,20,25,30,25,30,25,45,45,50,55,45,20,20,25,30,40,50,25,25,20
35027,CF,COLIN LYNSKEY,-,-,18,6' 2',Left,20,42,N,N,Normal,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,55,45,50,50,50,20,20,45,40,60,55,45,45,50
27445,2B,KYLE LYONS,-,-,18,6' 2',Right,20,55,H,N,Normal,30,35,25,35,30,30,35,25,35,35,30,35,25,35,30,50,80,55,70,65,25,30,45,35,40,40,60,45,40
19628,LF,XUFEI MA,SEA,R-,19,6' 4',Left,20,30,N,N,Normal,35,25,30,25,30,35,25,30,25,30,35,25,30,25,30,50,40,50,40,50,20,20,25,25,35,50,30,25,30
23299,SS,JESÚS MACIAS,-,-,18,5' 9',Right,20,48,N,N,Normal,30,30,25,25,30,30,30,25,25,30,30,30,25,25,30,65,75,45,45,70,20,20,55,60,50,55,60,40,20
41613,SS,MARCO MACIAS,CWS,INT,17,6' 4',Right,20,42,H,N,Normal,30,30,20,25,30,30,30,20,25,35,30,30,20,25,30,55,50,35,50,55,20,20,50,55,30,55,65,55,70
8275,3B,GERARDO MACIEL,-,-,17,6' 0',Switch,20,45,N,N,Normal,25,25,25,25,25,25,25,25,25,20,25,25,25,25,25,55,50,55,55,45,20,20,45,55,50,50,30,35,45
28114,2B,TYLER MACKENZIE,-,-,23,6' 2',Left,20,35,N,N,Normal,30,25,20,30,30,30,25,20,25,25,30,25,20,30,30,55,50,20,35,55,20,20,50,30,35,20,50,45,50
17168,C,STIRLING MACKEY,-,-,18,6' 6',Right,20,47,N,H,Normal,25,25,25,25,25,25,25,25,25,30,20,25,25,25,25,50,45,55,50,55,50,45,30,55,35,50,30,20,20
37146,2B,LEBOGANG MACUPHU,-,-,21,6' 1',Right,20,31,N,N,Normal,25,30,25,30,30,30,30,25,30,35,25,30,20,30,30,50,45,40,50,50,20,20,45,30,35,35,60,45,50
40296,C,MIGUEL MADRID,-,-,24,6' 2',Left,20,33,N,N,Normal,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,30,30,40,50,40,55,55,35,50,20,55,25,20,20
30971,CF,JESUS MADRIGAL,-,-,18,6' 3',Right,20,46,N,N,Durable,30,30,25,30,30,30,30,25,30,35,30,30,25,30,30,55,60,50,50,60,20,20,40,35,60,50,55,30,30
37252,CF,RANI MAHMOODI,-,-,18,6' 2',Right,20,38,H,N,Normal,30,30,25,30,30,30,30,30,30,30,30,30,25,30,30,50,50,50,45,50,20,20,30,30,55,35,45,55,45
17488,CF,PABLO MALDONADO,-,-,18,6' 5',Right,20,55,H,N,Durable,25,30,20,30,30,30,30,25,30,30,25,25,20,25,30,70,60,45,55,75,20,20,35,35,55,50,60,30,30
41221,RF,NOAH MALONE,-,-,17,6' 4',Left,20,37,N,N,Normal,25,25,20,25,20,20,25,20,25,20,25,25,20,25,20,45,45,40,60,40,20,20,25,35,50,35,60,30,40
8217,LF,HERMINIO MANCHEGO,-,-,16,6' 0',Left,20,45,N,N,Durable,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,55,45,50,50,55,20,20,25,35,40,50,30,30,40
32602,LF,JEFF MANN,-,-,21,6' 5',Right,20,28,N,H,Normal,25,25,20,25,30,25,25,20,25,30,25,25,20,25,30,45,45,30,45,50,20,20,30,30,35,40,30,40,25
41524,3B,SANTIAGO MANZANARES,-,-,18,6' 1',Right,20,36,N,H,Durable,25,25,25,25,20,25,25,25,25,20,25,25,25,25,20,55,45,45,55,30,20,20,50,55,30,50,40,40,50
21492,2B,KALIL MANZOOR,-,-,18,6' 2',Right,20,35,H,N,Normal,25,25,20,20,25,25,25,25,25,30,25,25,20,20,25,50,45,45,45,50,20,20,50,40,50,45,50,35,40
22284,C,ANTONIO MARE,-,-,18,6' 2',Left,20,38,N,N,Normal,25,25,20,25,25,20,20,20,20,20,25,25,25,25,25,50,45,40,50,50,45,30,45,55,40,45,35,20,20
26452,SS,HAYDEN MARGOLIN,-,-,18,6' 4',Right,20,54,H,N,Normal,30,30,20,25,25,30,30,25,30,30,30,30,20,25,25,80,80,40,65,65,25,25,55,50,50,45,60,45,50
33970,1B,JIM MARINE,-,-,20,6' 6',Right,20,34,H,N,Normal,30,25,25,30,30,35,25,25,30,30,30,25,25,30,30,45,40,30,45,50,20,20,30,25,35,30,40,25,20
21250,CF,JAVY MARISCAL,-,-,18,6' 4',Right,20,44,N,N,Durable,25,25,20,25,25,25,25,25,25,30,25,25,20,25,25,55,50,40,45,55,20,20,35,45,50,50,60,35,25
14449,3B,PABLO MARMOLEJO,-,-,17,6' 0',Right,20,43,N,N,Normal,25,25,25,25,25,25,25,30,30,25,25,25,25,25,25,55,55,55,50,50,25,25,50,55,40,45,30,20,20
40862,3B,YULDEN MARROQUIN,-,-,21,6' 6',Left,20,36,N,N,Normal,30,30,25,25,30,30,30,25,25,25,30,30,30,25,30,50,45,50,40,45,20,20,60,60,50,50,45,50,40
25831,CF,PABLO MARTELL,-,-,18,6' 4',Right,20,48,N,N,Normal,25,25,25,25,25,25,25,25,25,25,25,25,25,20,25,55,55,50,50,60,20,20,35,35,65,40,55,30,40
35147,CF,LUCAS MARTES,MIN,R-,19,6' 2',Left,20,42,N,N,Durable,35,30,20,30,30,30,30,20,25,30,35,30,25,30,30,65,50,35,50,75,20,20,25,30,55,55,40,55,50
41574,SS,BUCKY MARTÍNEZ,CHC,WL,17,6' 0',Right,20,49,N,N,Normal,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,50,50,55,50,50,20,20,55,55,35,45,40,45,50
27340,CF,CONDEL MARTÍNEZ,-,-,18,6' 2',Right,20,39,N,N,Normal,25,25,25,25,20,25,25,30,25,20,25,25,25,25,20,50,45,60,55,30,20,20,25,35,55,50,45,45,35
8317,C,IVORI MARTÍNEZ,SD,INT,16,6' 0',Right,20,68,N,N,Normal,25,25,30,25,20,25,25,30,30,20,25,25,30,25,20,55,50,80,55,30,55,45,30,50,40,45,30,30,25
41549,2B,OVIDIO MARTÍNEZ,CWS,INT,17,6' 1',Switch,20,42,N,N,Normal,25,30,20,25,30,25,30,20,25,30,25,30,20,25,30,50,75,40,45,70,20,20,50,45,40,40,60,40,25
40305,C,SHERMAN MARÍN,-,-,24,6' 2',Right,20,29,H,N,Normal,25,20,20,20,20,25,20,25,20,20,25,20,20,20,20,40,30,30,45,45,40,40,25,40,40,50,20,20,25
13068,LF,FERNÁN MATOS,SD,INT,19,6' 2',Left,20,38,N,H,Normal,25,20,25,25,20,20,20,25,25,20,25,20,25,25,20,50,45,60,55,30,20,25,30,45,40,35,30,20,20
41598,RF,MANUEL MATOS,COL,R+,18,6' 2',Switch,20,41,N,N,Normal,25,25,20,25,25,25,25,20,25,25,25,25,20,25,25,50,50,40,50,55,20,20,35,50,55,65,40,40,25
28995,LF,NOORZAI MATTAR,FLA,WL,19,5' 11',Right,20,62,N,L,Normal,35,30,25,25,30,35,30,25,25,35,35,30,25,25,30,80,70,40,45,70,20,20,30,55,55,60,55,50,40
17614,CF,AARON MATTHEWS,MIL,WL,19,6' 4',Left,20,46,N,N,Normal,30,40,30,30,20,30,35,30,30,20,30,40,35,30,20,50,65,80,55,30,20,20,50,35,55,45,45,25,45
38738,CF,UDDIN MAULANA,-,-,18,6' 4',Right,20,39,N,N,Durable,30,30,25,30,30,30,30,25,30,30,30,30,25,30,30,50,50,50,45,50,20,20,25,20,55,40,40,45,35
30683,2B,LEVI MAYO,-,-,18,6' 1',Left,20,34,H,N,Normal,25,25,20,25,25,25,25,20,25,25,25,25,20,25,25,50,45,20,50,55,20,20,35,40,35,35,55,30,20
35179,CF,FRANCESC MAZARELLO,-,-,18,6' 2',Left,20,36,N,H,Normal,25,25,30,25,25,25,25,25,25,25,25,25,30,25,25,50,45,50,45,50,25,20,35,25,50,45,50,40,45
30676,C,CAMERON MCCAIN,-,-,18,6' 2',Right,20,38,N,N,Normal,30,25,20,30,30,30,25,20,30,30,30,25,20,30,30,50,45,35,50,50,50,40,25,30,30,45,25,20,25
35146,SS,WYATT MCCALL,SD,R-,19,6' 2',Right,20,37,N,N,Normal,30,30,25,25,30,30,30,30,25,35,30,30,25,25,30,50,45,40,40,55,20,25,45,60,35,45,45,50,40
17428,C,CHASE MCCANN,BAL,R-,19,6' 4',Switch,20,34,N,N,Normal,30,25,25,25,30,30,20,20,20,25,30,25,25,25,30,50,40,35,40,50,50,45,30,40,30,30,30,35,35
38171,2B,DERRICK MCCLAIN,-,-,18,6' 1',Switch,20,41,N,N,Normal,30,30,25,35,30,30,30,25,30,30,30,35,25,35,30,50,55,50,55,55,20,20,45,35,35,35,40,20,20
38610,3B,MARK MCCOY,-,-,18,6' 1',Right,20,44,L,N,Normal,35,30,30,30,35,35,30,30,30,35,35,30,30,30,35,55,50,55,45,55,20,20,50,50,45,35,30,35,45
27408,CF,ELIAS MCCRACKEN,MIN,R-,19,6' 2',Left,20,43,H,N,Normal,30,30,25,25,35,30,30,25,25,30,35,35,30,25,35,55,50,45,45,75,20,20,25,45,55,60,50,35,45
33508,SS,BERNARD MCCUSKER,BOS,R-,19,6' 0',Left,20,34,H,N,Normal,30,40,30,20,30,30,35,25,20,30,30,40,30,25,30,45,45,45,30,45,20,20,40,60,30,40,40,50,65
20040,2B,ELIJAH MCGUIRE,KCR,WL,20,5' 10',Right,20,35,N,H,Normal,25,25,30,25,30,25,25,30,25,30,25,25,30,25,30,50,45,50,45,60,20,20,45,40,30,30,55,60,40
24241,2B,BENÍCIO MCKEY,-,-,25,6' 2',Right,20,26,L,L,Normal,25,30,20,25,25,25,30,25,25,30,25,30,20,25,25,40,45,40,40,40,20,20,50,35,35,30,50,50,55
30276,CF,AVERY MCKILLEN,-,-,18,6' 1',Switch,20,43,N,L,Normal,30,35,20,25,35,30,35,20,20,30,30,35,20,25,35,55,80,40,40,75,20,20,30,30,60,45,60,45,35
31091,1B,TEEGAN MCQUEEN,-,-,19,6' 4',Left,20,37,N,L,Normal,30,35,25,20,30,25,30,25,20,25,30,35,25,25,30,45,50,50,30,45,20,20,25,25,25,20,40,35,35
